pwm,tf,nvar,cons_aff,best_aff,dT,dN,dS,d_rep,same,rho,bucket
EBF1_Hsapiens-jolma2013-EBF1,EBF1,6,0.4084276979449478,0.24585575755706848,1.00604369998241,0.21597531554748395,0.7900683844349261,0,False,-0.6,tumor-gain
EBF1_disc1 EBF1_GM12878_encode-Snyder_seq_hsa_r1:MDscan#1#Intergenic,EBF1,8,0.9093459092788573,0.6522662766341635,0.17352830037374797,-0.5558099546682607,0.7293382550420087,0,False,-0.1666666666666667,normal-suppression
EBF1_disc2 EBF1_GM12878_encode-Snyder_seq_hsa_r1:AlignACE#2#Intergenic,EBF1,8,0.6183761831049471,0.24067874396684372,0.05884947217175732,0.04655268013916108,0.012296792032596239,0,False,0.09523809523809526,neutral
EBF1_known1	EBF1_1	Olf-1_transfac_M00261,EBF1,9,0.37599850199799995,0.0007704408998602773,-0.10396447565879653,-0.38740459498010144,0.2834401193213049,0,False,-0.2333333333333333,neutral
EBF1_known2	EBF1_2	EBF_transfac_M00977,EBF1,8,1.0,0.6672212978369385,0.08478115140224327,-0.44680964706965676,0.5315907984719,0,False,0.39587731928506764,other
EBF1_known3	EBF1_3	EBF1_jaspar_MA0154.1,EBF1,8,1.0,0.8185941043083901,0.35524156672129836,-1.3310481062797308,1.686289673001029,0,False,0.09639253854237599,normal-suppression
EBF1_known4	EBF1_4	EBF1_jolma_full_M79,EBF1,6,0.970274763381201,0.41700056910830796,0.9385149477284099,0.7457307625742532,0.19278418515415674,0,False,0.028571428571428574,neutral
EBF3_Hsapiens-SwissRegulon-EBF3.SwissRegulon,EBF3,10,1.0,0.24759610739908106,0.38152132695303,-0.1253511280927214,0.5068724550457514,0,False,0.09090909090909088,other
ECSIT_Hsapiens-hPDI-ECSIT,ECSIT,3,0.20095884938074354,0.0503903184431221,0.26307054437945027,-0.04525182542475067,0.3083223698042009,0,False,,neutral
EEF1D_Hsapiens-hPDI-EEF1D,EEF1D,4,1.0,1.0,0.0,0.0,0.0,0,True,,neutral
EGR1_Hsapiens-SwissRegulon-EGR1.SwissRegulon,EGR1,10,0.250936329588015,0.1723035546466473,-2.431965956233191,-2.4837247892677214,0.05175883303453066,0,False,0.5521888072258639,neutral
EGR1_Hsapiens-jaspar2018-EGR1-MA0162.3,EGR1,9,0.35945534725022116,0.32100335806721414,0.7858263454062426,0.4892764612776334,0.2965498841286092,0,False,0.25,neutral
EGR1_Hsapiens-jolma2013-EGR1,EGR1,7,0.4352875186453811,0.38205541220768513,0.03545589176379858,-0.4727272199866323,0.5081831117504308,0,False,-0.42857142857142866,other
EGR1_Hsapiens-jolma2013-EGR1-2,EGR1,6,0.19666369636555198,0.15125242854805984,0.7983721042400794,-0.9166720749979322,1.7150441792380118,0,False,-0.2571428571428572,tumor-gain
EGR1_disc1 EGR1_H1-hESC_encode-Myers_seq_hsa_v041610.1_r1:MDscan#2#Intergenic,EGR1,4,0.12518363196869822,0.057780219687986224,0.81683108000824,-1.7259644998170218,2.542795579825262,0,False,-0.39999999999999997,tumor-gain
EGR1_disc2 EGR1_GM12878_encode-Myers_seq_hsa_PCR2x_r1:MEME#1#Intergenic,EGR1,10,0.5397548465130865,0.5397548465130865,0.0,0.0,0.0,0,True,0.1515151515151515,neutral
EGR1_disc3 EGR1_GM12878_encode-Myers_seq_hsa_v041610.1_r1:MDscan#3#Intergenic,EGR1,2,0.08147368421052631,0.057196331366557336,-0.05571765577096566,-0.10592046431718743,0.05020280854622178,0,False,,neutral
EGR1_disc4 EGR1_GM12878_encode-Myers_seq_hsa_PCR2x_r1:MEME#3#Intergenic,EGR1,3,0.5151665512079356,0.5151665512079356,0.0,0.0,0.0,0,True,,neutral
EGR1_disc5 EGR1_K562_encode-Myers_seq_hsa_v041610.1_r1:Trawler#3#Intergenic,EGR1,9,1.0,0.1947436188071648,-0.2055710412322718,-0.9191588499205536,0.7135878086882819,0,False,-0.33333333333333337,normal-suppression
EGR1_disc7 EGR1_GM12878_encode-Myers_seq_hsa_PCR2x_r1:MDscan#2#Intergenic,EGR1,5,1.0,0.21746717953954905,-0.1399143790325959,-0.514213621361083,0.37429924232848705,0,False,0.19999999999999998,neutral
EGR1_known1	EGR1_1	Egr-1_transfac_M00243,EGR1,10,1.0,0.4479768786127168,1.6671202489988246,0.7360220431714599,0.9310982058273647,0,False,0.1515151515151515,tumor-gain
EGR1_known10	EGR2_2	EGR2_jolma_DBD_M5,EGR1,6,1.0,0.31424589068775827,0.7687943286446668,-0.28735816118709884,1.0561524898317656,0,False,0.14285714285714288,tumor-gain
EGR1_known11	EGR2_3	EGR2_jolma_full_M6,EGR1,8,0.9415544196841874,0.5032642499345044,0.2535955433478856,-0.09806432300321102,0.3516598663510966,0,False,0.09523809523809526,neutral
EGR1_known12	EGR1_7	Egr1_jolma_mouse_M740,EGR1,10,1.0,0.771910121931178,0.11945179010045977,-0.2786878409137757,0.39813963101423544,0,False,-0.17575757575757575,neutral
EGR1_known2	EGR2_1	Egr-2_transfac_M00246,EGR1,7,0.11519702252001385,0.06724370356225758,-0.39924113306576753,-0.9509969147527625,0.5517557816869949,0,False,0.1785714285714286,normal-suppression
EGR1_known5	EGR1_2	Egr1_jaspar_MA0162.1,EGR1,4,1.0,0.3010482770602711,-0.668796844577096,-1.2059749733422647,0.5371781287651687,0,False,-0.7378647873726218,divergent
EGR1_known6	EGR1_3	Zif268_bulyk_nbt06-Zif268,EGR1,10,0.011215559583416556,1.1249167758331886e-06,-0.0908934933824586,-0.7568708212979344,0.6659773279154758,0,False,-0.5878787878787878,normal-suppression
EGR1_known8	EGR1_5	EGR1_jolma_DBD_M3,EGR1,10,1.0,0.6194098809219933,0.7415745174498902,0.022697501046842553,0.7188770164030477,0,False,-0.23636363636363633,tumor-gain
EGR1_known9	EGR1_6	EGR1_jolma_full_M4,EGR1,10,0.6562686518923927,0.5763232534155995,0.1977435234808608,-0.0744460983750621,0.2721896218559229,0,False,0.6,neutral
EGR2_Hsapiens-HOCOMOCOv10-EGR2_HUMAN.H10MO.C,EGR2,4,0.5565901784724524,0.3348852677086797,0.9768298797630648,-0.8956780205482869,1.8725079003113518,0,False,-0.9486832980505139,tumor-gain
EGR2_Hsapiens-SwissRegulon-EGR2.SwissRegulon,EGR2,3,0.6939980415874657,0.6397982870407417,-0.13229895027584376,-0.879731088348608,0.7474321380727642,0,False,,normal-suppression
EGR2_Hsapiens-jaspar2016-EGR2-MA0472.2,EGR2,7,0.08011462692704735,0.04735289057476284,1.7725516260342167,1.071722654326965,0.7008289717072518,0,False,0.03571428571428572,tumor-gain
EGR2_Hsapiens-jaspar2018-EGR2-MA0472.2,EGR2,7,0.048080316774138744,0.023116904012084227,1.1643029376721878,0.03685433346218558,1.1274486042100023,0,False,-0.5,tumor-gain
EGR2_Hsapiens-jolma2013-EGR2,EGR2,9,0.031031487781206884,0.018365053537919337,0.44417504026543225,0.09650782934563504,0.34766721091979724,0,False,-0.6666666666666667,neutral
EGR2_Hsapiens-jolma2013-EGR2-2,EGR2,8,0.7357331442478331,0.7357331442478331,0.0,0.0,0.0,0,True,-0.2380952380952381,neutral
EGR3_1	Egr-3_transfac_M00245,EGR3,9,0.9013157894736843,0.9013157894736843,0.0,0.0,0.0,0,True,0.6950150912113306,neutral
EGR3_2	EGR3_jolma_DBD_M7,EGR3,10,1.0,1.0,0.0,0.0,0.0,0,True,0.3696969696969697,neutral
EGR3_3	Egr3_jolma_DBD_M9,EGR3,10,1.0,0.6850196264882594,0.3637820698744962,-0.042926725288994924,0.4067087951634911,0,False,-0.5151515151515151,neutral
EGR3_Hsapiens-HOCOMOCOv10-EGR3_HUMAN.H10MO.D,EGR3,10,1.0,0.4009584664536741,0.6802549987930995,0.4948700804619972,0.18538491833110227,0,False,0.4521185691980946,neutral
EGR3_Hsapiens-SwissRegulon-EGR3.SwissRegulon,EGR3,8,0.5492626970963664,0.3556843776538776,0.04513291965722621,-0.7872865671312114,0.8324194867884376,0,False,-0.5714285714285715,normal-suppression
EGR3_Hsapiens-jaspar2016-EGR3-MA0732.1,EGR3,9,0.6087620413519386,0.5077812913072998,-0.43176728547175913,-0.879873857514411,0.4481065720426519,0,False,0.4666666666666666,neutral
EGR3_Hsapiens-jaspar2018-EGR3-MA0732.1,EGR3,10,0.6001328224028851,0.4776021521138012,0.8111354254614169,0.6233631397298388,0.18777228573157811,0,False,-0.11515151515151514,neutral
EGR3_Hsapiens-jolma2013-EGR3,EGR3,10,0.4459409922892407,0.3389845543621959,-0.9827054039550007,-1.2869594800008262,0.30425407604582544,0,False,-0.18787878787878787,neutral
EGR4_1	NGFI-C_transfac_M00244,EGR4,9,0.6014109347442682,0.12096576522346836,0.38233406235690387,-0.47477490809328177,0.8571089704501856,0,False,-0.16666666666666669,other
EGR4_2	EGR4_jolma_DBD_M8,EGR4,10,1.0,0.968038472869901,0.048845857063464435,-0.49317136324030125,0.5420172203037656,0,False,-0.04242424242424241,other
EGR4_Hsapiens-HOCOMOCOv10-EGR4_HUMAN.H10MO.D,EGR4,2,1.0,1.0,0.0,0.0,0.0,0,True,,neutral
EGR4_Hsapiens-SwissRegulon-EGR4.SwissRegulon,EGR4,9,0.4989901418113362,0.14675849114044143,-0.27619393848279417,-0.4948618222199797,0.21866788373718554,0,False,-0.016666666666666666,neutral
EGR4_Hsapiens-jaspar2016-EGR4-MA0733.1,EGR4,10,0.7814146264975094,0.5206940958976102,-0.7074337010929822,-0.9770700787401965,0.26963637764721426,0,False,0.006060606060606061,neutral
EGR4_Hsapiens-jaspar2018-EGR4-MA0733.1,EGR4,10,0.6790315794858383,0.32815664587127436,0.23979005117664293,-0.7385615994724104,0.9783516506490533,0,False,-0.6848484848484848,normal-suppression
EGR4_Hsapiens-jolma2013-EGR4,EGR4,9,0.5245296750562477,0.3568189750344196,-1.2739741956783146,-1.6799076699382083,0.4059334742598937,0,False,-0.45,neutral
EGR4_Hsapiens-jolma2013-EGR4-2,EGR4,8,0.6903847256464646,0.40523109113719386,0.014559122259262015,-0.2606054826222173,0.2751646048814793,0,False,0.28571428571428575,neutral
EHF_1	Ehf_bulyk_sc09-primary,EHF,8,0.7001228561529734,0.18878826116570976,0.124681248742705,-0.49207684186473233,0.6167580906074374,0,False,0.3333333333333334,other
EHF_2	EHF_jolma_full_M80,EHF,7,1.0,0.3118131385218987,0.6030668853891037,0.03401115715056093,0.5690557282385428,0,False,0.5357142857142858,tumor-gain
EHF_Hsapiens-HOCOMOCOv10-EHF_HUMAN.H10MO.C,EHF,4,0.16662668982407794,0.16662668982407794,0.0,0.0,0.0,0,True,0.19999999999999998,neutral
EHF_Hsapiens-HOCOMOCOv10-EHF_HUMAN.H10MO.S,EHF,5,0.7320656871218668,0.3801652892561984,-0.42031077680341594,-1.3244111478869092,0.9041003710834932,0,False,-0.9999999999999999,normal-suppression
EHF_Hsapiens-SwissRegulon-EHF.SwissRegulon,EHF,2,0.30926614722365636,0.30926614722365636,0.0,0.0,0.0,0,True,,neutral
EHF_Hsapiens-jaspar2016-EHF-MA0598.2,EHF,7,0.0870238625323912,0.0870238625323912,0.0,0.0,0.0,0,True,0.9642857142857145,neutral
EHF_Hsapiens-jaspar2018-EHF-MA0598.2,EHF,6,0.05605069783550848,0.05605069783550848,0.0,0.0,0.0,0,True,0.8285714285714287,neutral
EHF_Hsapiens-jolma2013-EHF,EHF,4,0.057739458168918144,0.028578716556494712,-1.6391891367013713,-1.8374866442844817,0.19829750758311038,0,False,-0.39999999999999997,neutral
EIF5A2_Hsapiens-hPDI-EIF5A2,EIF5A2,9,0.5007488766849718,0.2507494375012611,0.08145164253454147,-0.23764880282056255,0.319100445355104,0,False,,neutral
ELF1_Hsapiens-HOCOMOCOv10-ELF1_HUMAN.H10MO.A,ELF1,9,1.0,0.4323787900144375,-0.13904843654895768,-0.23448176184334424,0.09543332529438656,0,False,0.39999999999999997,neutral
ELF1_Hsapiens-JASPAR_2014-ELF1-MA0473.1,ELF1,9,1.0,0.5146780806032475,0.23266103102178293,-1.5398832512238807,1.7725442822456636,0,False,-0.25,normal-suppression
ELF1_Hsapiens-SwissRegulon-ELF1.SwissRegulon,ELF1,10,0.8093781673986877,0.38391857637325155,0.6311876074661309,0.18770888744811082,0.4434787200180201,0,False,0.28484848484848485,neutral
ELF1_Hsapiens-jaspar2016-ELF1-MA0473.1,ELF1,9,0.4548638970952827,0.3893422001322019,-0.5639411453431294,-1.2739456660970216,0.7100045207538922,0,False,0.43333333333333335,divergent
ELF1_Hsapiens-jaspar2016-ELF1-MA0473.2,ELF1,10,0.0886237242720813,0.0886237242720813,0.0,0.0,0.0,0,True,0.34545454545454546,neutral
ELF1_Hsapiens-jaspar2018-ELF1-MA0473.1,ELF1,7,0.2934582122582222,0.23410847749271319,-0.24632982353809144,-2.7129605504028773,2.466630726864786,0,False,-0.42857142857142866,normal-suppression
ELF1_Hsapiens-jaspar2018-ELF1-MA0473.2,ELF1,10,0.04877181864317201,0.02870380223385326,0.2581741941628932,-1.1838449670517754,1.4420191612146687,0,False,-0.006060606060606061,normal-suppression
ELF1_Hsapiens-jolma2013-ELF1,ELF1,7,0.02600778767426997,0.024369420352315978,-0.143074022299591,-1.3476722310719347,1.2045982087723437,0,False,0.6071428571428572,normal-suppression
ELF1_Hsapiens-jolma2013-ELF1-2,ELF1,5,0.03102743793752878,0.0185616523020624,1.7787640490208296,1.6075211999754189,0.17124284904541076,0,False,0.0,neutral
ELF1_disc1 ELF1_HepG2_encode-Myers_seq_hsa_v041610.1-SC-631_r1:MDscan#3#Intergenic,ELF1,10,1.0,0.5009223678354916,0.2680973384979449,-0.9288097793688601,1.1969071178668051,0,False,0.01818181818181818,normal-suppression
ELF1_disc2 ELF1_HepG2_encode-Myers_seq_hsa_v041610.1-SC-631_r1:AlignACE#3#Intergenic,ELF1,2,0.8805646512773314,0.8805646512773314,0.0,0.0,0.0,0,True,,neutral
ELF1_known1	ELF1_1	Elf-1_transfac_M00746,ELF1,4,1.0,0.6675531914893617,-0.7594002630340064,-1.9311926111000146,1.1717923480660082,0,False,,divergent
ELF1_known2	ELF1_2	ELF1_jolma_DBD_M81,ELF1,8,0.25656283708827304,0.25656283708827304,0.0,0.0,0.0,0,True,0.11904761904761905,neutral
ELF1_known3	ELF1_3	ELF1_jolma_full_M82,ELF1,9,0.16605749743006729,0.09668059754478231,-0.5914818125695276,-1.8685130697329237,1.2770312571633962,0,False,-0.00836827408755723,divergent
ELF2_1	NERF1a_transfac_M00531,ELF2,9,1.0,0.33466467065868266,-1.5731996924259057,-1.84399808869253,0.2707983962666243,0,False,-0.00874371770978336,neutral
ELF2_Hsapiens-HOCOMOCOv10-ELF2_HUMAN.H10MO.C,ELF2,6,0.3105636539052769,0.3105636539052769,0.0,0.0,0.0,0,True,0.3714285714285715,neutral
ELF2_Hsapiens-SwissRegulon-ELF2.SwissRegulon,ELF2,10,0.3749191810284129,0.0035149292560860417,-0.32648532857820256,-0.9673079154394474,0.6408225868612448,0,False,-0.10303030303030303,normal-suppression
ELF2_Hsapiens-hPDI-ELF2,ELF2,4,0.5008319467554077,0.1680532445923461,0.4437168632963451,0.42233968176153425,0.02137718153481083,0,False,0.0,neutral
ELF3_2	ELF3_jolma_DBD_M83,ELF3,8,0.11836586918048345,0.0676451067245864,-0.03261564788259494,-1.0210840796172564,0.9884684317346615,0,False,-0.38095238095238104,normal-suppression
ELF3_3	ELF3_jolma_full_M84,ELF3,3,0.46246616520665457,0.24572314516127625,-0.3852493135179148,-0.6945467287022012,0.30929741518428644,0,False,,neutral
ELF3_Hsapiens-HOCOMOCOv10-ELF3_HUMAN.H10MO.D,ELF3,7,0.7504367357125045,0.7148560022811516,0.6824789317622811,0.19736895402253832,0.48510997773974285,0,False,0.2727723627949905,neutral
ELF3_Hsapiens-SwissRegulon-ELF3.SwissRegulon,ELF3,7,0.012316964861787206,0.010308765370054282,-0.48771688734700686,-0.5594090493348112,0.07169216198780431,0,False,0.1785714285714286,neutral
ELF3_Hsapiens-jaspar2016-ELF3-MA0640.1,ELF3,7,0.1953190062622347,0.16347344744709383,-0.8614574066251787,-1.0776304492857143,0.2161730426605356,0,False,0.642857142857143,neutral
ELF3_Hsapiens-jaspar2018-ELF3-MA0640.1,ELF3,8,0.12994118842496757,0.09492655087181083,-0.35999472612658756,-1.473609163515909,1.1136144373893213,0,False,0.14285714285714288,normal-suppression
ELF3_Hsapiens-jolma2013-ELF3,ELF3,4,0.017724768633629814,0.017724768633629814,0.0,0.0,0.0,0,True,0.7999999999999999,neutral
ELF3_Hsapiens-jolma2013-ELF3-2,ELF3,7,0.0697704924791729,0.06376589167184467,0.20437179357538487,-0.12783743033614234,0.3322092239115272,0,False,-0.1785714285714286,neutral
ELF4_1	ELF4_jolma_full_M85,ELF4,8,0.09120034254224207,0.06845013437765837,-1.6224059217877145,-3.6760303202176297,2.053624398429915,0,False,-0.261904761904762,divergent
ELF4_Hsapiens-SwissRegulon-ELF4.SwissRegulon,ELF4,9,0.9469947070960797,0.35891321537937276,-0.4155024309354809,-0.7928184778838612,0.3773160469483803,0,False,0.33333333333333337,neutral
ELF4_Hsapiens-jaspar2016-ELF4-MA0641.1,ELF4,9,0.04972120911138711,0.028784641270413067,-0.7831962461943077,-1.3060737833043095,0.5228775371100017,0,False,-0.26666666666666666,divergent
ELF4_Hsapiens-jaspar2018-ELF4-MA0641.1,ELF4,7,0.029391018027325147,0.018765050229730882,-0.5639438246760531,-1.7155464302797627,1.1516026056037096,0,False,-1.0,divergent
ELF4_Hsapiens-jolma2013-ELF4,ELF4,9,0.022740483733565128,0.01951763914722357,1.2165132151318974,0.693645778234675,0.5228674368972224,0,False,0.6333333333333333,tumor-gain
ELF5_1	ELF5_jaspar_MA0136.1,ELF5,9,1.0,0.42405167010469513,1.1828707692550484,0.6840957463119544,0.49877502294309406,0,False,-0.03333333333333333,neutral
ELF5_2	ELF5_jolma_DBD_M86,ELF5,8,1.0,0.5694908000855899,-0.49266335145257123,-1.313896378006282,0.8212330265537108,0,False,0.14285714285714288,normal-suppression
ELF5_3	ELF5_jolma_full_M87,ELF5,8,0.4233619490212493,0.2985783120104247,-2.04684631607285,-2.399665155004551,0.3528188389317011,0,False,0.0,neutral
ELF5_4	Elf5_jolma_DBD_M109,ELF5,10,0.39157805616382835,0.30638201493746453,-0.3151387580425753,-1.0467978666255675,0.7316591085829922,0,False,0.35757575757575755,normal-suppression
ELF5_Hsapiens-HOCOMOCOv10-ELF5_HUMAN.H10MO.D,ELF5,7,1.0,0.6010373030121684,0.19895196789545636,-0.19834916278660072,0.3973011306820571,0,False,0.6071428571428572,neutral
ELF5_Hsapiens-SwissRegulon-ELF5.SwissRegulon,ELF5,9,0.16613362074265944,0.14473917844158712,0.2330874359490133,-0.25694688132633453,0.49003431727534785,0,False,0.5166666666666667,neutral
ELF5_Hsapiens-jaspar2016-ELF5-MA0136.2,ELF5,9,0.35791602654253807,0.2009341341790991,0.42774759312043265,0.40300313372087715,0.024744459399555496,0,False,-0.11666666666666665,neutral
ELF5_Hsapiens-jaspar2018-ELF5-MA0136.2,ELF5,10,0.22793233775134344,0.17025000064225065,-0.49462914098122196,-0.7578509580082244,0.2632218170270025,0,False,0.38181818181818183,neutral
ELF5_Hsapiens-jolma2013-ELF5,ELF5,9,0.217119493601401,0.12358880682519179,-1.7634685832671626,-2.402795815863203,0.6393272325960404,0,False,-0.8499999999999999,divergent
ELF5_Hsapiens-jolma2013-ELF5-2,ELF5,8,0.1901444640717777,0.1901444640717777,0.0,0.0,0.0,0,True,0.4523809523809524,neutral
ELK1_Hsapiens-HOCOMOCOv10-ELK1_HUMAN.H10MO.A,ELK1,10,0.3097663456779013,0.24215406562054212,0.5011925176715806,-1.9237391866778413,2.424931704349422,0,False,0.10303030303030303,tumor-gain
ELK1_Hsapiens-JASPAR_2014-ELK1-MA0028.1,ELK1,9,0.541173028245284,0.541173028245284,0.0,0.0,0.0,0,True,0.5232486729932277,neutral
ELK1_Hsapiens-JASPAR_CORE-ELK1-MA0028.1,ELK1,10,0.7008376545672121,0.558265655707787,0.15307073541237423,-1.2996402004474659,1.45271093585984,0,False,-0.1533857797849622,normal-suppression
ELK1_Hsapiens-SwissRegulon-ELK1.SwissRegulon,ELK1,9,0.4212853392232899,0.3522374786141457,0.41444166307204117,-0.6961397641132038,1.110581427185245,0,False,-0.07531446678801507,normal-suppression
ELK1_Hsapiens-jaspar2016-ELK1-MA0028.1,ELK1,10,0.4212853392232899,0.3522374786141457,-0.08033538283345466,-0.6489833370906268,0.5686479542571722,0,False,-0.19694638556693236,normal-suppression
ELK1_Hsapiens-jaspar2016-ELK1-MA0028.2,ELK1,10,0.008316693150299865,0.003667710691525355,-0.23750532518305675,-1.8306244640289033,1.5931191388458465,0,False,-0.32121212121212117,normal-suppression
ELK1_Hsapiens-jaspar2018-ELK1-MA0028.1,ELK1,10,0.4212853392232899,0.3792744358304605,0.3761966677841163,-0.6164107192125943,0.9926073869967106,0,False,-0.29389353775593957,normal-suppression
ELK1_Hsapiens-jaspar2018-ELK1-MA0028.2,ELK1,9,0.0025737717082874477,0.0005088884400171126,-0.5376482057553135,-0.8285276707855755,0.2908794650302621,0,False,-0.18333333333333335,neutral
ELK1_Hsapiens-jolma2013-ELK1,ELK1,7,0.010954001813007154,0.008619634973099194,-0.254771696091996,-2.059321412125134,1.8045497160331383,0,False,-0.3214285714285715,normal-suppression
ELK1_Hsapiens-jolma2013-ELK1-2,ELK1,10,0.003747100457978947,0.002149849354359847,1.5914555932214685,-1.5189480264626904,3.110403619684159,0,False,-0.2727272727272727,tumor-gain
ELK1_Hsapiens-jolma2013-ELK1-3,ELK1,10,0.5347977311971386,0.4090762218661182,-0.3974642917725985,-1.4518303126925574,1.0543660209199588,0,False,-0.7575757575757575,normal-suppression
ELK1_Hsapiens-jolma2013-ELK1-4,ELK1,10,0.0018248034001303213,0.000394657287913202,-2.2492351073170873,-2.455027585119499,0.2057924778024116,0,False,-0.19999999999999998,neutral
ELK3_1	ELK3_jolma_DBD_M91,ELK3,10,0.076357436865771,0.076357436865771,0.0,0.0,0.0,0,True,0.2121212121212121,neutral
ELK3_2	Elk3_jolma_DBD_M110,ELK3,8,0.0073252635788596445,0.004953781887035983,-0.02509413155461674,-0.8317357825223536,0.8066416509677369,0,False,-0.30952380952380953,normal-suppression
ELK3_Hsapiens-HOCOMOCOv10-ELK3_HUMAN.H10MO.D,ELK3,10,1.0,0.7504367357125045,-0.4071569016232035,-2.059111064019719,1.6519541623965155,0,False,-0.03178208630818641,normal-suppression
ELK3_Hsapiens-SwissRegulon-ELK3.SwissRegulon,ELK3,9,0.7817230741631342,0.16474965237855055,0.19314339275450831,-0.6798827917943506,0.8730261845488589,0,False,-0.08333333333333334,normal-suppression
ELK3_Hsapiens-jaspar2016-ELK3-MA0759.1,ELK3,8,0.022434956864408395,0.015770597172349823,-0.4719780095470275,-1.342587742465944,0.8706097329189165,0,False,0.4523809523809524,normal-suppression
ELK3_Hsapiens-jaspar2018-ELK3-MA0759.1,ELK3,8,0.012906571049788474,0.012279211539614409,-0.6687612106582497,-1.5813906780186886,0.9126294673604389,0,False,0.4047619047619048,divergent
ELK3_Hsapiens-jolma2013-ELK3,ELK3,7,0.008511775964888299,0.004677607721301953,-0.7385997649688246,-2.323934883952089,1.5853351189832643,0,False,0.07142857142857144,divergent
ELK4_1	ELK4_jaspar_MA0076.1,ELK4,10,1.0,0.12374897985481724,0.06385686839584957,-0.7704383945418831,0.8342952629377327,0,False,0.06666666666666665,normal-suppression
ELK4_2	ELK4_jolma_DBD_M92,ELK4,9,0.2525720799500576,0.2525720799500576,0.0,0.0,0.0,0,True,0.8333333333333333,neutral
ELK4_Hsapiens-HOCOMOCOv10-ELK4_HUMAN.H10MO.A,ELK4,7,1.0,0.9935042245546278,0.018211766700934544,-0.6000461620937286,0.6182579287946631,0,False,-0.07142857142857144,normal-suppression
